FILE sum.
Basic300_6_B10210001_MSE.dat 3194945
Basic300_6_B10220001_MSE.dat 3162177
Basic300_6_B10230001_MSE.dat 3166273
Basic300_6_B10240001_MSE.dat 3276864
Basic300_6_B10250001_MSE.dat 3276864
Basic300_6_B10260001_MSE.dat 3149888
Basic300_6_B10270001_MSE.dat 3293248
Basic300_6_B10280001_MSE.dat 3276865
Basic300_6_B10290001_MSE.dat 3146305
Basic300_6_B10300001_MSE.dat 3145729
Basic300_6_B10310001_MSE.dat 3145729
Basic300_6_B10320001_MSE.dat 2097281
Basic300_6_B10330001_MSE.dat 2228353
Basic300_6_B10340001_MSE.dat 2097153
Basic300_6_B10350001_MSE.dat 2097153
Basic300_6_B10360001_MSE.dat 2097153
Basic300_6_B10370001_MSE.dat 2097152
Basic300_6_B10380001_MSE.dat 2097152
Basic300_6_B10390001_MSE.dat 2101248
Basic300_6_B10400001_MSE.dat 2101248
Basic300_6_B10410001_MSE.dat 2232320
Basic300_6_B10420001_MSE.dat 2101248
Basic300_6_B10430001_MSE.dat 2232320
Basic300_6_B10440001_MSE.dat 2101376
Basic300_6_B10450001_MSE.dat 2101248
Basic300_6_B10460001_MSE.dat 2232320
Basic300_6_B10470001_MSE.dat 2625536
Basic300_6_B10480001_MSE.dat 2752512
Basic300_6_B10490001_MSE.dat 2621440
Basic300_6_B10500001_MSE.dat 2228352
Basic300_6_B10510001_MSE.dat 2099200
Basic300_6_B10520001_MSE.dat 2097152
Basic300_6_B10530001_MSE.dat 2099200
Basic300_6_B10540001_MSE.dat 2097152
Basic300_6_B10550001_MSE.dat 2097152
Basic300_6_B10560001_MSE.dat 2228224
Basic300_6_B10570001_MSE.dat 2228224
Basic300_6_B10580001_MSE.dat 2228224
Basic300_6_B10590001_MSE.dat 2228224
Basic300_6_B10600001_MSE.dat 2228224
Basic300_6_B10610001_MSE.dat 2228224
Basic300_6_B10620001_MSE.dat 2228224
Basic300_6_B10630001_MSE.dat 2097152
Basic300_6_B10640001_MSE.dat 2097152
Basic300_6_B10650001_MSE.dat 2228224
Basic300_6_B10660001_MSE.dat 2097152
Basic300_6_B10670001_MSE.dat 2228224
Basic300_6_B10680001_MSE.dat 2097152
Basic300_6_B10690001_MSE.dat 2228224
Basic300_6_B10700001_MSE.dat 2228224
Basic300_6_B10710001_MSE.dat 2228224
Basic300_6_B10720001_MSE.dat 2228224
Basic300_6_B10730001_MSE.dat 2228224
Basic300_6_B10740001_MSE.dat 2228224
Basic300_6_B10750001_MSE.dat 2228224
Basic300_6_B10760001_MSE.dat 2228224
Basic300_6_B10770001_MSE.dat 2228225
Basic300_6_B10780001_MSE.dat 2228224
Basic300_6_B10790001_MSE.dat 2228224
Basic300_6_B10800001_MSE.dat 2228224
Basic300_6_B10810001_MSE.dat 2228224
Basic300_6_B10820001_MSE.dat 2228224
Basic300_6_B10830001_MSE.dat 2228224
Basic300_6_B10840001_MSE.dat 131072
Basic300_6_B10850001_MSE.dat 131072
Basic300_6_B10860001_MSE.dat 131072
Basic300_6_B10870001_MSE.dat 131072
Basic300_6_B10880001_MSE.dat 131072
Basic300_6_B10890001_MSE.dat 131072
Basic300_6_B10900001_MSE.dat 131080
Basic300_6_B10910001_MSE.dat 131072
Basic300_6_B10920001_MSE.dat 131072
Basic300_6_B10930001_MSE.dat 131072
Basic300_6_B10940001_MSE.dat 131072
Basic300_6_B10950001_MSE.dat 131080
Basic300_6_B10960001_MSE.dat 131080
Basic300_6_B10970001_MSE.dat 8
Basic300_6_B10980001_MSE.dat 131080
Basic300_6_B10990001_MSE.dat 4104
Basic300_6_B11000001_MSE.dat 8
Basic300_6_B99990001_MSE.dat 8
Basic300_7_B10010001_MSE.dat 200704
Basic300_7_B10020001_MSE.dat 200704
Basic300_7_B10030001_MSE.dat 201056
Basic300_7_B10040001_MSE.dat 135524
Basic300_7_B10050001_MSE.dat 4196
Basic300_7_B10060001_MSE.dat 69668
Basic300_7_B10070001_MSE.dat 200772
Basic300_7_B10080001_MSE.dat 135204
Basic300_7_B10090001_MSE.dat 131108
Basic300_7_B10100001_MSE.dat 260
Basic300_7_B10110001_MSE.dat 131332
Basic300_7_B10120001_MSE.dat 131332
Basic300_7_B10130001_MSE.dat 256
Basic300_7_B10140001_MSE.dat 1048832
Basic300_7_B10150001_MSE.dat 256
Basic300_7_B10160001_MSE.dat 260
Basic300_7_B10170001_MSE.dat 196868
Basic300_7_B10180001_MSE.dat 196868
Basic300_7_B10190001_MSE.dat 196868
Basic300_7_B10200001_MSE.dat 196864
Basic300_7_B10210001_MSE.dat 198656
Basic300_7_B10220001_MSE.dat 198912
Basic300_7_B10230001_MSE.dat 196608
Basic300_7_B10240001_MSE.dat 198656
Basic300_7_B10250001_MSE.dat 131328
Basic300_7_B10260001_MSE.dat 196928
Basic300_7_B10270001_MSE.dat 65792
Basic300_7_B10280001_MSE.dat 67840
Basic300_7_B10290001_MSE.dat 67840
Basic300_7_B10300001_MSE.dat 65792
Basic300_7_B10310001_MSE.dat 256
Basic300_7_B10320001_MSE.dat 2048
Basic300_7_B10330001_MSE.dat 2048
Basic300_7_B10340001_MSE.dat 2048
Basic300_7_B10350001_MSE.dat 2048
Basic300_7_B10360001_MSE.dat 6144
Basic300_7_B10370001_MSE.dat 0
Basic300_7_B10380001_MSE.dat 0
Basic300_7_B10390001_MSE.dat 147968
Basic300_7_B10400001_MSE.dat 147968
Basic300_7_B10410001_MSE.dat 147968
Basic300_7_B10420001_MSE.dat 150016
Basic300_7_B10430001_MSE.dat 147968
Basic300_7_B10440001_MSE.dat 147968
Basic300_7_B10450001_MSE.dat 147968
Basic300_7_B10460001_MSE.dat 16896
Basic300_7_B10470001_MSE.dat 152064
Basic300_7_B10480001_MSE.dat 147968
Basic300_7_B10490001_MSE.dat 147968
Basic300_7_B10500001_MSE.dat 147968
Basic300_7_B10510001_MSE.dat 152064
Basic300_7_B10520001_MSE.dat 21248
Basic300_7_B10530001_MSE.dat 4608
Basic300_7_B10540001_MSE.dat 4864
Basic300_7_B10550001_MSE.dat 4864
Basic300_7_B10560001_MSE.dat 20736
Basic300_7_B10570001_MSE.dat 20736
Basic300_7_B10580001_MSE.dat 4096
Basic300_7_B10590001_MSE.dat 0
Basic300_7_B10600001_MSE.dat 65536
Basic300_7_B10610001_MSE.dat 65792
Basic300_7_B10620001_MSE.dat 65536
Basic300_7_B10630001_MSE.dat 65792
Basic300_7_B10640001_MSE.dat 65792
Basic300_7_B10650001_MSE.dat 65792
Basic300_7_B10660001_MSE.dat 65792
Basic300_7_B10670001_MSE.dat 65792
Basic300_7_B10680001_MSE.dat 65792
Basic300_7_B10690001_MSE.dat 65792
Basic300_7_B10700001_MSE.dat 65793
Basic300_7_B10710001_MSE.dat 65793
Basic300_7_B10720001_MSE.dat 65793
Basic300_7_B10730001_MSE.dat 65793
Basic300_7_B10740001_MSE.dat 65792
Basic300_7_B10750001_MSE.dat 65792
Basic300_7_B10760001_MSE.dat 590209
Basic300_7_B10770001_MSE.dat 598401
Basic300_7_B10780001_MSE.dat 532865
Basic300_7_B10790001_MSE.dat 663968
Basic300_7_B10800001_MSE.dat 663968
Basic300_7_B10810001_MSE.dat 663968
Basic300_7_B10820001_MSE.dat 668064
Basic300_7_B10830001_MSE.dat 684192
Basic300_7_B10840001_MSE.dat 684064
Basic300_7_B10850001_MSE.dat 684064
Basic300_7_B10860001_MSE.dat 684064
Basic300_7_B10870001_MSE.dat 1732704
Basic300_7_B10880001_MSE.dat 1732704
Basic300_7_B10890001_MSE.dat 1733216
Basic300_7_B10900001_MSE.dat 1733218
Basic300_7_B10910001_MSE.dat 1733216
Basic300_7_B10920001_MSE.dat 1733216
Basic300_7_B10930001_MSE.dat 1798880
Basic300_7_B10940001_MSE.dat 1831648
Basic300_7_B10950001_MSE.dat 1831648
Basic300_7_B10960001_MSE.dat 1798884
Basic300_7_B10970001_MSE.dat 1798852
Basic300_7_B10980001_MSE.dat 1831552
Basic300_7_B10990001_MSE.dat 1798848
Basic300_7_B11000001_MSE.dat 1667792
Basic300_7_B99990001_MSE.dat 1667792
Basic300_8_B10010001_MSE.dat 2107405
Basic300_8_B10020001_MSE.dat 2107405
Basic300_8_B10030001_MSE.dat 3155981
Basic300_8_B10040001_MSE.dat 3155981
Basic300_8_B10050001_MSE.dat 3155981
Basic300_8_B10060001_MSE.dat 3160077
Basic300_8_B10070001_MSE.dat 3147821
Basic300_8_B10080001_MSE.dat 3147789
Basic300_8_B10090001_MSE.dat 3158029
Basic300_8_B10100001_MSE.dat 3158028
Basic300_8_B10110001_MSE.dat 2109452
Basic300_8_B10120001_MSE.dat 3151884
Basic300_8_B10130001_MSE.dat 3680268
Basic300_8_B10140001_MSE.dat 3670540
Basic300_8_B10150001_MSE.dat 3670540
Basic300_8_B10160001_MSE.dat 3670536
Basic300_8_B10170001_MSE.dat 3670604
Basic300_8_B10180001_MSE.dat 3670028
Basic300_8_B10190001_MSE.dat 3670028
Basic300_8_B10200001_MSE.dat 3686924
Basic300_8_B10210001_MSE.dat 2638348
Basic300_8_B10220001_MSE.dat 3752460
Basic300_8_B10230001_MSE.dat 2640452
Basic300_8_B10240001_MSE.dat 1591812
Basic300_8_B10250001_MSE.dat 1591812
Basic300_8_B10260001_MSE.dat 1591844
Basic300_8_B10270001_MSE.dat 1591844
Basic300_8_B10280001_MSE.dat 1589792
Basic300_8_B10290001_MSE.dat 540704
Basic300_8_B10300001_MSE.dat 540704
Basic300_8_B10310001_MSE.dat 540704
Basic300_8_B10320001_MSE.dat 1589280
Basic300_8_B10330001_MSE.dat 1589284
Basic300_8_B10340001_MSE.dat 1589284
Basic300_8_B10350001_MSE.dat 1589284
Basic300_8_B10360001_MSE.dat 1589284
Basic300_8_B10370001_MSE.dat 1589252
Basic300_8_B10380001_MSE.dat 1589284
Basic300_8_B10390001_MSE.dat 1654788
Basic300_8_B10400001_MSE.dat 1589284
Basic300_8_B10410001_MSE.dat 1589284
Basic300_8_B10420001_MSE.dat 1654820
Basic300_8_B10430001_MSE.dat 1589284
Basic300_8_B10440001_MSE.dat 1589284
Basic300_8_B10450001_MSE.dat 524324
Basic300_8_B10460001_MSE.dat 524832
Basic300_8_B10470001_MSE.dat 1589284
Basic300_8_B10480001_MSE.dat 1064960
Basic300_8_B10490001_MSE.dat 1064996
Basic300_8_B10500001_MSE.dat 1589280
Basic300_8_B10510001_MSE.dat 1056804
Basic300_8_B10520001_MSE.dat 1056804
Basic300_8_B10530001_MSE.dat 1056804
Basic300_8_B10540001_MSE.dat 1052676
Basic300_8_B10550001_MSE.dat 1576964
Basic300_8_B10560001_MSE.dat 1572864
Basic300_8_B10570001_MSE.dat 1572896
Basic300_8_B10580001_MSE.dat 1572864
Basic300_8_B10590001_MSE.dat 1572896
Basic300_8_B10600001_MSE.dat 1576992
Basic300_8_B10610001_MSE.dat 1576992
Basic300_8_B10620001_MSE.dat 1589280
Basic300_8_B10630001_MSE.dat 1572864
Basic300_8_B10640001_MSE.dat 1589248
Basic300_8_B10650001_MSE.dat 1589248
Basic300_8_B10660001_MSE.dat 16384
Basic300_8_B10670001_MSE.dat 1589280
Basic300_8_B10680001_MSE.dat 20512
Basic300_8_B10690001_MSE.dat 1064992
Basic300_8_B10700001_MSE.dat 16384
Basic300_8_B10710001_MSE.dat 0
Basic300_8_B10720001_MSE.dat 0
Basic300_8_B10730001_MSE.dat 16512
Basic300_8_B10740001_MSE.dat 16512
Basic300_8_B10750001_MSE.dat 16544
Basic300_8_B10760001_MSE.dat 16544
Basic300_8_B10770001_MSE.dat 16544
Basic300_8_B10780001_MSE.dat 540832
Basic300_8_B10790001_MSE.dat 540832
Basic300_8_B10800001_MSE.dat 540800
Basic300_8_B10810001_MSE.dat 543360
Basic300_8_B10820001_MSE.dat 542848
Basic300_8_B10830001_MSE.dat 542848
Basic300_8_B10840001_MSE.dat 18560
Basic300_8_B10850001_MSE.dat 18432
Basic300_8_B10860001_MSE.dat 18560
Basic300_8_B10870001_MSE.dat 18560
Basic300_8_B10880001_MSE.dat 18432
Basic300_8_B10890001_MSE.dat 18560
Basic300_8_B10900001_MSE.dat 18560
Basic300_8_B10910001_MSE.dat 18560
Basic300_8_B10920001_MSE.dat 18560
Basic300_8_B10930001_MSE.dat 2176
Basic300_8_B10940001_MSE.dat 2176
Basic300_8_B10950001_MSE.dat 2176
Basic300_8_B10960001_MSE.dat 2176
Basic300_8_B10970001_MSE.dat 2176
Basic300_8_B10980001_MSE.dat 2176
Basic300_8_B10990001_MSE.dat 2048
Basic300_8_B11000001_MSE.dat 2176
Basic300_8_B99990001_MSE.dat 2176
Basic300_9_B10010001_MSE.dat 136516
Basic300_9_B10020001_MSE.dat 132420
Basic300_9_B10030001_MSE.dat 1180996
Basic300_9_B10040001_MSE.dat 1189124
Basic300_9_B10050001_MSE.dat 1189156
Basic300_9_B10060001_MSE.dat 132356
Basic300_9_B10070001_MSE.dat 132388
Basic300_9_B10080001_MSE.dat 140580
Basic300_9_B10090001_MSE.dat 140588
Basic300_9_B10100001_MSE.dat 132140
Basic300_9_B10110001_MSE.dat 140332
Basic300_9_B10120001_MSE.dat 140588
Basic300_9_B10130001_MSE.dat 140588
Basic300_9_B10140001_MSE.dat 140588
Basic300_9_B10150001_MSE.dat 140652
Basic300_9_B10160001_MSE.dat 140652
Basic300_9_B10170001_MSE.dat 140140
Basic300_9_B10180001_MSE.dat 12908
Basic300_9_B10190001_MSE.dat 13156
Basic300_9_B10200001_MSE.dat 12644
Basic300_9_B10210001_MSE.dat 8548
Basic300_9_B10220001_MSE.dat 140388
Basic300_9_B10230001_MSE.dat 140388
Basic300_9_B10240001_MSE.dat 140644
Basic300_9_B10250001_MSE.dat 140644
Basic300_9_B10260001_MSE.dat 206180
Basic300_9_B10270001_MSE.dat 206116
Basic300_9_B10280001_MSE.dat 206116
Basic300_9_B10290001_MSE.dat 140644
Basic300_9_B10300001_MSE.dat 140388
Basic300_9_B10310001_MSE.dat 140388
Basic300_9_B10320001_MSE.dat 75108
Basic300_9_B10330001_MSE.dat 206180
Basic300_9_B10340001_MSE.dat 74852
Basic300_9_B10350001_MSE.dat 74852
Basic300_9_B10360001_MSE.dat 205924
Basic300_9_B10370001_MSE.dat 73828
Basic300_9_B10380001_MSE.dat 74852
Basic300_9_B10390001_MSE.dat 205924
Basic300_9_B10400001_MSE.dat 74852
Basic300_9_B10410001_MSE.dat 74852
Basic300_9_B10420001_MSE.dat 204900
Basic300_9_B10430001_MSE.dat 9324
Basic300_9_B10440001_MSE.dat 140396
Basic300_9_B10450001_MSE.dat 139372
Basic300_9_B10460001_MSE.dat 9324
Basic300_9_B10470001_MSE.dat 25700
Basic300_9_B10480001_MSE.dat 25700
Basic300_9_B10490001_MSE.dat 17508
Basic300_9_B10500001_MSE.dat 25700
Basic300_9_B10510001_MSE.dat 29796
Basic300_9_B10520001_MSE.dat 21540
Basic300_9_B10530001_MSE.dat 25636
Basic300_9_B10540001_MSE.dat 17508
Basic300_9_B10550001_MSE.dat 1060
Basic300_9_B10560001_MSE.dat 17508
Basic300_9_B10570001_MSE.dat 17508
Basic300_9_B10580001_MSE.dat 21604
Basic300_9_B10590001_MSE.dat 5156
Basic300_9_B10600001_MSE.dat 1060
Basic300_9_B10610001_MSE.dat 36
Basic300_9_B10620001_MSE.dat 292
Basic300_9_B10630001_MSE.dat 260
Basic300_9_B10640001_MSE.dat 260
Basic300_9_B10650001_MSE.dat 324
Basic300_9_B10660001_MSE.dat 68
Basic300_9_B10670001_MSE.dat 68
Basic300_9_B10680001_MSE.dat 68
Basic300_9_B10690001_MSE.dat 68
Basic300_9_B10700001_MSE.dat 196
Basic300_9_B10710001_MSE.dat 132
Basic300_9_B10720001_MSE.dat 4
Basic300_9_B10730001_MSE.dat 36
Basic300_9_B10740001_MSE.dat 36
Basic300_9_B10750001_MSE.dat 4
Basic300_9_B10760001_MSE.dat 512
Basic300_9_B10770001_MSE.dat 512
Basic300_9_B10780001_MSE.dat 512
Basic300_9_B10790001_MSE.dat 512
Basic300_9_B10800001_MSE.dat 512
Basic300_9_B10810001_MSE.dat 512
Basic300_9_B10820001_MSE.dat 512
Basic300_9_B10830001_MSE.dat 512
Basic300_9_B10840001_MSE.dat 512
Basic300_9_B10850001_MSE.dat 512
Basic300_9_B10860001_MSE.dat 512
Basic300_9_B10870001_MSE.dat 512
Basic300_9_B10880001_MSE.dat 8704
Basic300_9_B10890001_MSE.dat 8708
Basic300_9_B10900001_MSE.dat 8708
Basic300_9_B10910001_MSE.dat 8720
Basic300_9_B10920001_MSE.dat 8724
Basic300_9_B10930001_MSE.dat 8724
Basic300_9_B10940001_MSE.dat 8708
Basic300_9_B10950001_MSE.dat 8724
Basic300_9_B10960001_MSE.dat 8724
Basic300_9_B10970001_MSE.dat 532
Basic300_9_B10980001_MSE.dat 532
Basic300_9_B10990001_MSE.dat 532
Basic300_9_B11000001_MSE.dat 2105876
Basic300_9_B99990001_MSE.dat 2105876
Basic310_0_B10010001_MSE.dat 3735808
Basic310_0_B10020001_MSE.dat 3211520
Basic310_0_B10030001_MSE.dat 3735808
Basic310_0_B10040001_MSE.dat 3211520
Basic310_0_B10050001_MSE.dat 3211520
Basic310_0_B10060001_MSE.dat 3211520
Basic310_0_B10070001_MSE.dat 3211520
Basic310_0_B10080001_MSE.dat 3277056
Basic310_0_B10090001_MSE.dat 3145728
Basic310_0_B10100001_MSE.dat 3145728
Basic310_0_B10110001_MSE.dat 3153920
Basic310_0_B10120001_MSE.dat 3678208
Basic310_0_B10130001_MSE.dat 2629632
Basic310_0_B10140001_MSE.dat 2105344
Basic310_0_B10150001_MSE.dat 8192
Basic310_0_B10160001_MSE.dat 8192
Basic310_0_B10170001_MSE.dat 8192
Basic310_0_B10180001_MSE.dat 532480
Basic310_0_B10190001_MSE.dat 532480
Basic310_0_B10200001_MSE.dat 548864
Basic310_0_B10210001_MSE.dat 548864
Basic310_0_B10220001_MSE.dat 548864
Basic310_0_B10230001_MSE.dat 548896
Basic310_0_B10240001_MSE.dat 548896
Basic310_0_B10250001_MSE.dat 549120
Basic310_0_B10260001_MSE.dat 548864
Basic310_0_B10270001_MSE.dat 548864
Basic310_0_B10280001_MSE.dat 548864
Basic310_0_B10290001_MSE.dat 679944
Basic310_0_B10300001_MSE.dat 680200
Basic310_0_B10310001_MSE.dat 549128
Basic310_0_B10320001_MSE.dat 548872
Basic310_0_B10330001_MSE.dat 548872
Basic310_0_B10340001_MSE.dat 548872
Basic310_0_B10350001_MSE.dat 548872
Basic310_0_B10360001_MSE.dat 548874
Basic310_0_B10370001_MSE.dat 548874
Basic310_0_B10380001_MSE.dat 548864
Basic310_0_B10390001_MSE.dat 548936
Basic310_0_B10400001_MSE.dat 581704
Basic310_0_B10410001_MSE.dat 549192
Basic310_0_B10420001_MSE.dat 581704
Basic310_0_B10430001_MSE.dat 581704
Basic310_0_B10440001_MSE.dat 581704
Basic310_0_B10450001_MSE.dat 583752
Basic310_0_B10460001_MSE.dat 59464
Basic310_0_B10470001_MSE.dat 583776
Basic310_0_B10480001_MSE.dat 583784
Basic310_0_B10490001_MSE.dat 583784
Basic310_0_B10500001_MSE.dat 59456
Basic310_0_B10510001_MSE.dat 59720
Basic310_0_B10520001_MSE.dat 584008
Basic310_0_B10530001_MSE.dat 584008
Basic310_0_B10540001_MSE.dat 583976
Basic310_0_B10550001_MSE.dat 59435
Basic310_0_B10560001_MSE.dat 59683
Basic310_0_B10570001_MSE.dat 57441
Basic310_0_B10580001_MSE.dat 8193
Basic310_0_B10590001_MSE.dat 41025
Basic310_0_B10600001_MSE.dat 106817
Basic310_0_B10610001_MSE.dat 98369
Basic310_0_B10620001_MSE.dat 98369
Basic310_0_B10630001_MSE.dat 98624
Basic310_0_B10640001_MSE.dat 98564
Basic310_0_B10650001_MSE.dat 229696
Basic310_0_B10660001_MSE.dat 229697
Basic310_0_B10670001_MSE.dat 98625
Basic310_0_B10680001_MSE.dat 100609
Basic310_0_B10690001_MSE.dat 229632
Basic310_0_B10700001_MSE.dat 229632
Basic310_0_B10710001_MSE.dat 98560
Basic310_0_B10720001_MSE.dat 98304
Basic310_0_B10730001_MSE.dat 98560
Basic310_0_B10740001_MSE.dat 229632
Basic310_0_B10750001_MSE.dat 229632
Basic310_0_B10760001_MSE.dat 229632
Basic310_0_B10770001_MSE.dat 229632
Basic310_0_B10780001_MSE.dat 229636
Basic310_0_B10790001_MSE.dat 98308
Basic310_0_B10800001_MSE.dat 98564
Basic310_0_B10810001_MSE.dat 98308
Basic310_0_B10820001_MSE.dat 65540
Basic310_0_B10830001_MSE.dat 65540
Basic310_0_B10840001_MSE.dat 65540
Basic310_0_B10850001_MSE.dat 65540
Basic310_0_B10860001_MSE.dat 65540
Basic310_0_B10870001_MSE.dat 65536
Basic310_0_B10880001_MSE.dat 65536
Basic310_0_B10890001_MSE.dat 65536
Basic310_0_B10900001_MSE.dat 65536
Basic310_0_B10910001_MSE.dat 65536
Basic310_0_B10920001_MSE.dat 65664
Basic310_0_B10930001_MSE.dat 65664
Basic310_0_B10940001_MSE.dat 65664
Basic310_0_B10950001_MSE.dat 65664
Basic310_0_B10960001_MSE.dat 65664
Basic310_0_B10970001_MSE.dat 65664
Basic310_0_B10980001_MSE.dat 65664
Basic310_0_B10990001_MSE.dat 65536
Basic310_0_B11000001_MSE.dat 65536
Basic310_0_B99990001_MSE.dat 65536
Basic310_1_B10010001_MSE.dat 2101312
Basic310_1_B10020001_MSE.dat 2103360
Basic310_1_B10030001_MSE.dat 2103360
Basic310_1_B10040001_MSE.dat 2103360
Basic310_1_B10050001_MSE.dat 2101312
Basic310_1_B10060001_MSE.dat 2103368
Basic310_1_B10070001_MSE.dat 2101312
Basic310_1_B10080001_MSE.dat 2103360
Basic310_1_B10090001_MSE.dat 2169024
Basic310_1_B10100001_MSE.dat 2169024
Basic310_1_B10110001_MSE.dat 2166976
Basic310_1_B10120001_MSE.dat 69696
Basic310_1_B10130001_MSE.dat 2168896
Basic310_1_B10140001_MSE.dat 65608
Basic310_1_B10150001_MSE.dat 72
Basic310_1_B10160001_MSE.dat 71752
Basic310_1_B10170001_MSE.dat 69896
Basic310_1_B10180001_MSE.dat 65800
Basic310_1_B10190001_MSE.dat 65800
Basic310_1_B10200001_MSE.dat 65544
Basic310_1_B10210001_MSE.dat 65544
Basic310_1_B10220001_MSE.dat 65544
Basic310_1_B10230001_MSE.dat 65544
Basic310_1_B10240001_MSE.dat 65544
Basic310_1_B10250001_MSE.dat 65536
Basic310_1_B10260001_MSE.dat 65792
Basic310_1_B10270001_MSE.dat 65536
Basic310_1_B10280001_MSE.dat 65536
Basic310_1_B10290001_MSE.dat 65536
Basic310_1_B10300001_MSE.dat 65538
Basic310_1_B10310001_MSE.dat 65538
Basic310_1_B10320001_MSE.dat 65794
Basic310_1_B10330001_MSE.dat 65794
Basic310_1_B10340001_MSE.dat 65794
Basic310_1_B10350001_MSE.dat 65794
Basic310_1_B10360001_MSE.dat 65792
Basic310_1_B10370001_MSE.dat 65792
Basic310_1_B10380001_MSE.dat 65792
Basic310_1_B10390001_MSE.dat 65538
Basic310_1_B10400001_MSE.dat 98560
Basic310_1_B10410001_MSE.dat 98560
Basic310_1_B10420001_MSE.dat 98560
Basic310_1_B10430001_MSE.dat 98560
Basic310_1_B10440001_MSE.dat 65792
Basic310_1_B10450001_MSE.dat 98304
Basic310_1_B10460001_MSE.dat 65540
Basic310_1_B10470001_MSE.dat 65796
Basic310_1_B10480001_MSE.dat 65796
Basic310_1_B10490001_MSE.dat 65542
Basic310_1_B10500001_MSE.dat 65796
Basic310_1_B10510001_MSE.dat 65796
Basic310_1_B10520001_MSE.dat 65796
Basic310_1_B10530001_MSE.dat 65796
Basic310_1_B10540001_MSE.dat 65796
Basic310_1_B10550001_MSE.dat 65796
Basic310_1_B10560001_MSE.dat 65796
Basic310_1_B10570001_MSE.dat 260
Basic310_1_B10580001_MSE.dat 260
Basic310_1_B10590001_MSE.dat 260
Basic310_1_B10600001_MSE.dat 65796
Basic310_1_B10610001_MSE.dat 65796
Basic310_1_B10620001_MSE.dat 65792
Basic310_1_B10630001_MSE.dat 65792
Basic310_1_B10640001_MSE.dat 65792
Basic310_1_B10650001_MSE.dat 98560
Basic310_1_B10660001_MSE.dat 98560
Basic310_1_B10670001_MSE.dat 65792
Basic310_1_B10680001_MSE.dat 65796
Basic310_1_B10690001_MSE.dat 65792
Basic310_1_B10700001_MSE.dat 65792
Basic310_1_B10710001_MSE.dat 65792
Basic310_1_B10720001_MSE.dat 98560
Basic310_1_B10730001_MSE.dat 98560
Basic310_1_B10740001_MSE.dat 98560
Basic310_1_B10750001_MSE.dat 98560
Basic310_1_B10760001_MSE.dat 98560
Basic310_1_B10770001_MSE.dat 98560
Basic310_1_B10780001_MSE.dat 98560
Basic310_1_B10790001_MSE.dat 98560
Basic310_1_B10800001_MSE.dat 98560
Basic310_1_B10810001_MSE.dat 98560
Basic310_1_B10820001_MSE.dat 98304
Basic310_1_B10830001_MSE.dat 98304
Basic310_1_B10840001_MSE.dat 98304
Basic310_1_B10850001_MSE.dat 100352
Basic310_1_B10860001_MSE.dat 100352
Basic310_1_B10870001_MSE.dat 100352
Basic310_1_B10880001_MSE.dat 98304
Basic310_1_B10890001_MSE.dat 65536
Basic310_1_B10900001_MSE.dat 100352
Basic310_1_B10910001_MSE.dat 98304
Basic310_1_B10920001_MSE.dat 98306
Basic310_1_B10930001_MSE.dat 98566
Basic310_1_B10940001_MSE.dat 98310
Basic310_1_B10950001_MSE.dat 98310
Basic310_1_B10960001_MSE.dat 98310
Basic310_1_B10970001_MSE.dat 98310
Basic310_1_B10980001_MSE.dat 98310
Basic310_1_B10990001_MSE.dat 98310
Basic310_1_B11000001_MSE.dat 98310
Basic310_1_B99990001_MSE.dat 98310
Basic310_2_B10010001_MSE.dat 146788
Basic310_2_B10020001_MSE.dat 138532
Basic310_2_B10030001_MSE.dat 146788
Basic310_2_B10040001_MSE.dat 1195268
Basic310_2_B10050001_MSE.dat 146692
Basic310_2_B10060001_MSE.dat 1195268
Basic310_2_B10070001_MSE.dat 136452
Basic310_2_B10080001_MSE.dat 138500
Basic310_2_B10090001_MSE.dat 1055204
Basic310_2_B10100001_MSE.dat 1051108
Basic310_2_B10110001_MSE.dat 1051012
Basic310_2_B10120001_MSE.dat 1050756
Basic310_2_B10130001_MSE.dat 2212
Basic310_2_B10140001_MSE.dat 1051012
Basic310_2_B10150001_MSE.dat 1051044
Basic310_2_B10160001_MSE.dat 1051020
Basic310_2_B10170001_MSE.dat 1050756
Basic310_2_B10180001_MSE.dat 2180
Basic310_2_B10190001_MSE.dat 1048708
Basic310_2_B10200001_MSE.dat 1048708
Basic310_2_B10210001_MSE.dat 132
Basic310_2_B10220001_MSE.dat 1048708
Basic310_2_B10230001_MSE.dat 1048704
Basic310_2_B10240001_MSE.dat 128
Basic310_2_B10250001_MSE.dat 0
Basic310_2_B10260001_MSE.dat 6272
Basic310_2_B10270001_MSE.dat 4224
Basic310_2_B10280001_MSE.dat 0
Basic310_2_B10290001_MSE.dat 4224
Basic310_2_B10300001_MSE.dat 0
Basic310_2_B10310001_MSE.dat 0
Basic310_2_B10320001_MSE.dat 0
Basic310_2_B10330001_MSE.dat 0
Basic310_2_B10340001_MSE.dat 0
Basic310_2_B10350001_MSE.dat 4
Basic310_2_B10360001_MSE.dat 4
Basic310_2_B10370001_MSE.dat 4
Basic310_2_B10380001_MSE.dat 4
Basic310_2_B10390001_MSE.dat 4
Basic310_2_B10400001_MSE.dat 4
Basic310_2_B10410001_MSE.dat 4
Basic310_2_B10420001_MSE.dat 524292
Basic310_2_B10430001_MSE.dat 524292
Basic310_2_B10440001_MSE.dat 4
